epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,1046.07,0.91728,0.68913,1.18253,0.89569,0.71677,0.8005,0.49204,1.17903,0.92164,1.3112,0.0005348,0.0005348,0.0005348
113,1055.22,0.91364,0.68022,1.18001,0.90278,0.72671,0.80506,0.49448,1.16959,1.02145,1.30765,0.0005216,0.0005216,0.0005216
114,1064.4,0.88575,0.65039,1.14648,0.86927,0.72687,0.78685,0.49686,1.16854,1.0291,1.31369,0.0005084,0.0005084,0.0005084
115,1073.63,0.89606,0.66807,1.1619,0.88433,0.7218,0.80375,0.48873,1.17238,0.92797,1.31222,0.0004952,0.0004952,0.0004952
116,1082.73,0.89287,0.6576,1.1562,0.92477,0.70244,0.80697,0.49588,1.14159,0.95759,1.29092,0.000482,0.000482,0.000482
117,1091.88,0.89146,0.63917,1.14476,0.90758,0.7118,0.80655,0.49781,1.16204,0.87458,1.29208,0.0004688,0.0004688,0.0004688
118,1101.07,0.86834,0.64305,1.13261,0.90408,0.72174,0.81482,0.5035,1.15958,1.14783,1.296,0.0004556,0.0004556,0.0004556
119,1110.35,0.86833,0.6336,1.14531,0.89001,0.74381,0.81599,0.49502,1.15594,1.15575,1.30146,0.0004424,0.0004424,0.0004424
120,1119.53,0.8745,0.63052,1.14761,0.91895,0.7205,0.8129,0.50437,1.15858,0.81509,1.30489,0.0004292,0.0004292,0.0004292
121,1128.77,0.83092,0.60967,1.1244,0.93048,0.71801,0.81327,0.50131,1.14559,1.16356,1.3016,0.000416,0.000416,0.000416
122,1138.03,0.84983,0.63754,1.14682,0.93366,0.71676,0.80789,0.4934,1.14998,0.91732,1.30195,0.0004028,0.0004028,0.0004028
123,1147.34,0.88191,0.64224,1.15217,0.93199,0.71677,0.81262,0.50311,1.12814,0.92469,1.28379,0.0003896,0.0003896,0.0003896
124,1156.42,0.8445,0.61596,1.12438,0.90945,0.72361,0.81523,0.51006,1.12635,0.85724,1.28322,0.0003764,0.0003764,0.0003764
125,1165.59,0.81789,0.60516,1.11471,0.91324,0.71918,0.804,0.50004,1.1344,0.84168,1.2849,0.0003632,0.0003632,0.0003632
126,1174.78,0.85278,0.62757,1.14246,0.90874,0.72174,0.81704,0.5099,1.14936,0.88898,1.31185,0.00035,0.00035,0.00035
127,1183.92,0.82991,0.60883,1.11543,0.92581,0.71308,0.81339,0.50864,1.13223,0.86034,1.2947,0.0003368,0.0003368,0.0003368
128,1192.99,0.83533,0.62729,1.13265,0.93797,0.71377,0.81857,0.5061,1.13714,0.81797,1.2886,0.0003236,0.0003236,0.0003236
129,1202.27,0.80843,0.58494,1.105,0.94531,0.71429,0.81677,0.50672,1.14698,0.89147,1.29978,0.0003104,0.0003104,0.0003104
130,1211.62,0.82909,0.62036,1.12415,0.91425,0.72671,0.80981,0.51002,1.14308,1.12545,1.2979,0.0002972,0.0002972,0.0002972
131,1220.84,0.80768,0.57774,1.10327,0.89552,0.7354,0.8071,0.50336,1.13513,1.04935,1.29359,0.000284,0.000284,0.000284
132,1229.98,0.82134,0.60279,1.11174,0.93047,0.71553,0.81472,0.50651,1.12943,0.96711,1.28513,0.0002708,0.0002708,0.0002708
133,1239.29,0.80666,0.58484,1.1095,0.92532,0.74161,0.81963,0.50488,1.13494,0.89458,1.29174,0.0002576,0.0002576,0.0002576
134,1248.61,0.82781,0.61347,1.12602,0.91444,0.72422,0.8116,0.50612,1.13097,0.85873,1.28411,0.0002444,0.0002444,0.0002444
135,1258.02,0.79589,0.57598,1.10419,0.91789,0.72919,0.81368,0.50561,1.1306,0.83087,1.28765,0.0002312,0.0002312,0.0002312
136,1267.35,0.7908,0.57646,1.10195,0.91167,0.72298,0.81014,0.50514,1.1336,0.83252,1.28936,0.000218,0.000218,0.000218
137,1276.78,0.79076,0.58457,1.09971,0.91977,0.72631,0.81259,0.50913,1.13104,0.86827,1.28675,0.0002048,0.0002048,0.0002048
138,1286.75,0.7549,0.56026,1.08726,0.94095,0.71257,0.81349,0.50981,1.11898,0.85496,1.28238,0.0001916,0.0001916,0.0001916
139,1297.11,0.79006,0.57747,1.09493,0.9118,0.73416,0.81222,0.51152,1.12674,0.83706,1.29128,0.0001784,0.0001784,0.0001784
140,1307.84,0.80238,0.59164,1.11053,0.9203,0.72671,0.81294,0.50835,1.13372,0.82055,1.29583,0.0001652,0.0001652,0.0001652
141,1330.42,0.71263,0.47378,1.04803,0.92665,0.71056,0.79863,0.49443,1.1455,0.91788,1.3113,0.000152,0.000152,0.000152
142,1340.51,0.68513,0.44947,1.04627,0.91572,0.72298,0.80082,0.49784,1.15161,0.89236,1.31737,0.0001388,0.0001388,0.0001388
143,1350.3,0.67378,0.4446,1.03487,0.91225,0.72422,0.80681,0.50145,1.12761,0.86071,1.29084,0.0001256,0.0001256,0.0001256
144,1360.24,0.66537,0.43663,1.02761,0.91767,0.71999,0.81436,0.50719,1.1327,0.83729,1.29497,0.0001124,0.0001124,0.0001124
145,1370.19,0.66665,0.44469,1.03442,0.92354,0.72795,0.81608,0.50886,1.1304,0.81904,1.29103,9.92e-05,9.92e-05,9.92e-05
146,1379.87,0.66383,0.43258,1.03166,0.90364,0.7354,0.81473,0.51116,1.13164,0.82963,1.29535,8.6e-05,8.6e-05,8.6e-05
147,1389.74,0.65056,0.42072,1.02397,0.91238,0.73665,0.8163,0.51139,1.13271,0.82949,1.29739,7.28e-05,7.28e-05,7.28e-05
148,1399.79,0.63112,0.42152,1.01171,0.89346,0.72926,0.80959,0.51008,1.11905,0.82474,1.29072,5.96e-05,5.96e-05,5.96e-05
149,1409.93,0.64261,0.43151,1.02116,0.89685,0.73447,0.81019,0.51243,1.12067,0.82611,1.29208,4.64e-05,4.64e-05,4.64e-05
150,1418.99,0.62376,0.41414,1.00437,0.88982,0.7354,0.81192,0.50893,1.12307,0.81582,1.29656,3.32e-05,3.32e-05,3.32e-05
